objective_0,objective_1,raw_output_0,raw_output_1,knob_0,knob_1,knob_2,knob_3,knob_4,knob_5,knob_6,knob_7,knob_8,knob_9,knob_10,knob_11,metric_0,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23
0.0507114564,0.3224753106,0.0643647277,0.6636125083,0.6666666667,0,0.6666666667,0.9,0.3,0,0.2,0.3,0.625,0.8888888889,0,0.6666666667,0.8744377904,0.4741530909,0.8849362519,0.080568482,0.3326324897,0.3197066818,0.3681339336,0.6732761787,0.4702238743,0.7791644859,0.8849362534,0.8337330687,0.6548108601,0.0323860577,0,0.7824000928,0.8338708723,0.6276914769,0,0.8338716925,0.6535132323,0.7153488579,0.8347871339,0.6364239567
0.2500722507,0.737177445,0.3149954955,0.2381133048,0.4444444444,0.1111111111,0,0.3,0.5,1,0,0.7,0.5,0.5555555556,0.1111111111,0.5555555556,0.8887969755,0.3794237584,0.8678245543,0.068081335,0.2412084954,0.2371571509,0.2886968015,0.274635229,0.3214308053,0.4491985135,0.8678245568,0.4897117034,0.2065191916,0.0249778388,0,0.6191696789,0.4900714185,0.3807006793,0,0.4900715795,0.3173248664,0.4852566299,0.4888863525,0.3874089664
0.0687486187,0.4032335139,0.0870485883,0.5807615787,0,0.1111111111,1,1,0.3,0,0.8,0.3,0.75,0.3333333333,0.1111111111,0.6666666667,0.894855762,0.5261902114,0.7785037272,0.0768240213,0.3406757859,0.3315044712,0.3460511058,0.5794861566,0.412134057,0.7330480292,0.7785037304,0.8189667138,0.7524401285,0.0333195081,0,0.7732322866,0.8189721117,0.6347808626,0,0.8189735413,0.6688808148,0.7466235901,0.81924059,0.6439259646
0.1602434422,0.6359509398,0.2020702391,0.3419925838,0.5555555556,0.2222222222,1,0.8,1,0,0,0.9,1,0.1111111111,1,0.2222222222,0.8764410607,0.2616603677,0.8359446879,0.0548922959,0.1616625207,0.1610031241,0.2269197616,0.2636112585,0.3106530446,0.5926554026,0.835944689,0.6775654626,0.0951331821,0.0128823093,0,0.6976109407,0.677813176,0.4838426571,0,0.6778136382,0.3701698531,0.5188525301,0.6775471919,0.4904897515
0.246774221,0.7471328449,0.3108542246,0.2279197044,0.5555555556,0.2222222222,0,0.3,0,1,0.8,0.6,1,0.1111111111,1,0.3333333333,0.8196011892,0.3855417203,0.7982030063,0.0573980119,0.253682752,0.2366046526,0.2822556215,0.4415772344,0.2936954423,0.5246690554,0.7982030098,0.5453367637,0.3905402303,0.020395238,0,0.7392252181,0.5453752616,0.4278267502,0,0.5453762097,0.3541989631,0.5091922189,0.5462292353,0.4354905693
0.2307090764,0.7158330679,0.2906392748,0.2600670232,0.6666666667,0,1,0.2,0.7,1,0.2,0.1,0.625,0.4444444444,0,0.3333333333,0.8396933732,0.3784803192,0.8747448236,0.0606020197,0.2567126046,0.2429293599,0.3014303137,0.4393988212,0.3266504148,0.5379690036,0.8747448277,0.5453471181,0.3638513901,0.0204134869,0,0.6473251337,0.5452859321,0.4280721385,0,0.5452865482,0.358806172,0.510682038,0.5462364671,0.4352739507
0.0719446475,0.4132685569,0.0910749339,0.5705005585,0.1111111111,0.7777777778,0.3333333333,0.5,1,1,0.6,0.1,1,0.2222222222,0,0.6666666667,0.8838496326,0.5339553269,0.8197549928,0.0938398275,0.3644483362,0.3513721986,0.3750151359,0.6004948461,0.4506390145,0.7514642751,0.8197549977,0.841509558,0.7357255157,0.0553786325,0,0.880719118,0.8415626132,0.6450702715,0,0.8415646236,0.6514210279,0.7476031484,0.8421716087,0.6546403269
0.2147969332,0.705877668,0.2706396447,0.2702645894,0,0.4444444444,0.3333333333,0.5,0.1,1,0.6,1,1,0.2222222222,0,0.3333333333,0.8306796147,0.3891226498,0.9008255516,0.0593402834,0.257270037,0.2418346566,0.2898533434,0.4441889885,0.3164560089,0.5307501815,0.9008255552,0.5484719322,0.3959030438,0.0206712602,0,0.5415566349,0.548588312,0.4355205691,0,0.5485888101,0.3483457145,0.506427091,0.5492588193,0.4424718646
0.0517654659,0.3340235744,0.0657081639,0.6518153757,0.2222222222,0.4444444444,0.6666666667,0.4,1,1,1,0.8,1,0,0.2222222222,0.8888888889,0.8620151756,0.3921026491,0.7804249511,0.0727110861,0.2243496529,0.2169667286,0.2367052079,0.4455849348,0.3788660088,0.7104211994,0.7804249559,0.9341592018,0.1845936698,0.0292987493,0,0.7782065679,0.9330443459,0.9121524864,0,0.9330467414,0.6390609581,0.7991668281,0.9364480893,0.9243691915
0.7172534553,0.9554794521,0.9022897859,0.0141621114,0,0.6666666667,0.6666666667,0.8,0.3,0,1,0.7,0.625,0.5555555556,0,0,0.6421824204,0.0292442643,0.5989639234,0.0164823066,0.0323565606,0.0200410445,0.0639053563,0.0129653699,0.0905710823,0.1799055088,0.5989639235,0.1710613376,0.0327064902,0.0007669022,0,0.4617373304,0.1711337727,0.0943517428,0,0.1711324553,0.1276904571,0.1458330277,0.1715452988,0.0974746695
0.2917226255,0.7890251673,0.3673379885,0.1849746515,0.1111111111,0.5555555556,0.3333333333,0.6,0.5,1,1,0.3,0.625,0.3333333333,0,0.2222222222,0.8607202997,0.3725508635,0.8563432491,0.0468370288,0.2022256593,0.1963018164,0.209923993,0.2011373382,0.2305173202,0.5062439602,0.8563432516,0.5456870651,0.0816117481,0.0135243078,0,0.6250911873,0.5452088831,0.4109913111,0,0.5452109346,0.3069190139,0.4851529393,0.5474031509,0.4195156901
0.3534331809,0.8317935648,0.4449191164,0.141061927,0.6666666667,0,1,0.9,1,1,0.8,0.8,0.625,0.6666666667,0.1111111111,0.2222222222,0.788965907,0.3275141052,0.8783673702,0.0487563719,0.2175299888,0.1988121467,0.253054803,0.2226379565,0.2649272587,0.4519228346,0.8783673717,0.4606582234,0.1400799283,0.0144363291,0,0.0920169287,0.46068755,0.3335052909,0,0.4606887503,0.242523552,0.4155380736,0.4604659438,0.3397139105
0.3394590551,0.8117234788,0.4273553726,0.1616765042,0.5555555556,0,0.3333333333,1,0,1,0.8,0.1,0.75,0.3333333333,0,0.2222222222,0.7921798209,0.3483673889,0.8110406676,0.0452366046,0.2115275859,0.193949538,0.2246711186,0.220044016,0.2235028695,0.4023686431,0.8110406689,0.413072021,0.1709402879,0.0150704903,0,0.6877674439,0.4130644211,0.3015965786,0,0.4130664462,0.2151470449,0.346589847,0.4128558084,0.3055800133
0.7286435578,0.9575501752,0.9166092041,0.0120509482,0,0.6666666667,0.6666666667,0.2,0.4,1,1,0.7,1,0.1111111111,0.2222222222,0,0.6767509636,0.0070466105,0.8020398208,0.0216496542,0.0381028277,0.0279719542,0.1141359721,0.0124256386,0.1659834196,0.2154173463,0.8020398246,0.229072077,0.0143997135,0.0003209841,0,0.4609041783,0.2291385806,0.1275299947,0,0.2291376362,0.1272966536,0.2275222186,0.229165839,0.1319328465
0.0094520851,0.0684135075,0.0125017503,0.9243471191,0,1,1,0.3,0.6,0,0.6,0.5,1,0,0.8888888889,0.8888888889,0.8810129941,0.3135499164,0.8211528564,0.0759821534,0.2081482954,0.2049914613,0.2792888524,0.8224711245,0.5068219732,0.8459275131,0.8211528605,0.9988352187,0.6245318573,0.0304206964,0,0.8145550741,0.9987414489,0.9824335381,0,0.9987431813,0.6326447214,0.8441119188,0.9981961503,0.9840189356
0.0428743859,0.2638579165,0.0545207883,0.7237813221,0.2222222222,0.2222222222,0,0.2,0.8,0,0.2,0.3,0.875,0.3333333333,0,0.7777777778,0.8634373716,0.507016321,0.8289539467,0.1018840662,0.3648997824,0.3472784706,0.3904813376,0.6882182254,0.5000508186,0.7604816914,0.8289539507,0.8123522248,0.6851301049,0.0563777017,0,0.7982624247,0.8120197785,0.6546185655,0,0.8120207748,0.698489544,0.7672738253,0.8147718965,0.6654176382
0.5034255308,0.9003663587,0.633471772,0.070694225,0,0.6666666667,0.6666666667,0.5,0.1,0,0.4,0.6,0.625,1,0,0.1111111111,0.7326957498,0.2025203881,0.8901385215,0.037267183,0.1442845611,0.1257341814,0.1963033625,0.1336343258,0.2264572821,0.3549322518,0.890138526,0.3711010013,0.0487509673,0.0081020473,0,0.6111462748,0.3708926428,0.2613215911,0,0.3708949319,0.1737905877,0.3770922281,0.3712803465,0.2676422989
0.3280519525,0.8093341829,0.4130227446,0.1640573464,0.1111111111,0.3333333333,1,0.9,0.2,0,0.8,0.7,0.5,0.3333333333,0.1111111111,0.2222222222,0.7837615668,0.322058832,0.8075719392,0.0453336505,0.1951743143,0.177991652,0.2122275953,0.2351330621,0.2189544664,0.4473440674,0.8075719416,0.4534753476,0.1379751794,0.0141388129,0,0.6928708684,0.4530931634,0.3370919072,0,0.4530945105,0.220138127,0.3784496783,0.4547223789,0.3429159544
0.003893035,0.033290857,0.0055111266,0.9603426509,0.1111111111,0.5555555556,0.3333333333,0.4,0.3,1,0.8,0.3,0.875,0,0.4444444444,0.7777777778,0.8638654257,0.213405379,0.7455072007,0.0770048809,0.1739709579,0.1706384262,0.2983042459,0.8563965767,0.5011391009,0.8561239348,0.7455072025,0.8546412629,0.5466182811,0.0278419461,0,0.8243931543,0.8548441562,0.71076804,0,0.8548435661,0.7412054159,0.8259596413,0.8561712312,0.7214004596
0.7046053414,0.9528512265,0.8863851923,0.0168496474,0.1111111111,0.3333333333,1,0.3,0.4,1,0.8,0.1,0.625,0.1111111111,0.5555555556,0,0.6898906711,0.0071502271,0.7438761869,0.022183799,0.0379041858,0.0289886235,0.1174728364,0.0173882679,0.1706546607,0.2145729019,0.7438761876,0.2260957956,0.0222525664,0.0005545276,0,0.4661901842,0.2261770531,0.1340373075,0,0.2261761038,0.1233347494,0.2230108913,0.2254169706,0.1379550362
0.2597623379,0.7614686206,0.3271643589,0.2131851862,0.7777777778,0,0,0.6,0.9,1,0.2,0.7,0.875,0.5555555556,0.2222222222,0.3333333333,0.8383415943,0.4189992501,0.9061721005,0.0611488539,0.2751102825,0.2595307953,0.2997765374,0.4294576662,0.3183751977,0.5456045399,0.9061721012,0.5479445698,0.4024023997,0.0206787186,0,0.6489128851,0.547899296,0.4205413146,0,0.5479011045,0.3466797471,0.4947917845,0.5482773772,0.4272156046
0.0605035445,0.3674737177,0.0766907878,0.6174458494,0.8888888889,0,0.3333333333,0.6,0.2,1,0.6,0.4,0.875,0.2222222222,0.1111111111,0.6666666667,0.8857182867,0.528001544,0.8126447757,0.0774945415,0.349606518,0.3379168653,0.3560112324,0.6215730671,0.4210546977,0.7577706172,0.8126447803,0.8466331596,0.813215918,0.0326149342,0,0.8753787485,0.8466142312,0.6428041572,0,0.8466159449,0.6574541533,0.7384011328,0.8467874786,0.6513403434
0.0647365826,0.3873845174,0.0819998045,0.5970665803,0,0.4444444444,1,0.6,0.1,0,0.8,0.3,0.875,0.2222222222,0,0.6666666667,0.8922586828,0.52356528,0.8045698481,0.0774949188,0.3436009219,0.3336961291,0.3520988933,0.6062173308,0.4211816176,0.7552271953,0.804569851,0.8365504616,0.6883533866,0.0318359225,0,0.7658998963,0.8366580493,0.636508363,0,0.836658141,0.6438562887,0.7264771858,0.8372509169,0.6451233529
0.5028475256,0.9001274291,0.632763727,0.0709414308,0,0.4444444444,1,1,0.7,0,0.6,0.1,0.625,0.5555555556,0.1111111111,0.1111111111,0.7006730459,0.2173902783,0.8269984999,0.0304500595,0.1244696498,0.1044335321,0.1294095828,0.1295262765,0.1244113787,0.2546851398,0.8269985016,0.263393049,0.0410440528,0.0085183979,0,0.531459795,0.2633111848,0.2019676515,0,0.2633115773,0.0816310449,0.2377268207,0.263797249,0.2056280303
0.0257382316,0.1944886907,0.032978254,0.7949620268,0.2222222222,0.3333333333,0.3333333333,0.8,0.6,0,0.2,0.8,0.875,0,0.3333333333,0.5555555556,0.9007426164,0.1790603392,0.8168617304,0.0696965082,0.14232569,0.146215638,0.2729482832,0.51466777,0.451236903,0.8404487017,0.8168617342,0.8502179336,0.2534092939,0.0208300048,0,0.7999773065,0.8500163072,0.6546719898,0,0.8500172609,0.5905259746,0.6967284061,0.8519895878,0.6645280802
0.0643965796,0.3806944887,0.0815704861,0.6038997693,0,0.6666666667,0.6666666667,0.4,0.6,0,1,0.6,0.875,0.1111111111,0.8888888889,0.8888888889,0.913023611,0.7151910729,0.8869939491,0.0876579736,0.4420323008,0.4311639711,0.3673451941,0.5176568633,0.4001230589,0.7490586096,0.88699395,0.9279714292,0.9302227633,0.0428801213,0,0.7636111832,0.9281463726,0.9021950973,0,0.9281460807,0.6952237264,0.7994436841,0.9274690733,0.9067272389
0.0889278004,0.4722045237,0.1124074324,0.5100171193,0.4444444444,0,1,0.1,0.6,0,1,0,0.5,0,0.3333333333,0.3333333333,0.8381627577,0.0705438033,0.7630567014,0.0587947789,0.0765982199,0.0777870039,0.2016112756,0.5280126736,0.3646783232,0.7174556781,0.7630567045,0.6706245534,0.0958256711,0.0127460495,0,0.8339856155,0.6701517377,0.5098412364,0,0.6701529576,0.397224292,0.523281953,0.6736664418,0.5181971128
0.2345001105,0.7335935011,0.2954159368,0.2417962734,0.7777777778,0.1111111111,1,0.4,0.8,1,0.8,0.8,0.75,0.3333333333,0,0.3333333333,0.821416735,0.3969297814,0.7729466913,0.0582363613,0.259101042,0.2418487456,0.2831767463,0.4314035682,0.2914005206,0.5235924662,0.7729466947,0.5320925613,0.3647633836,0.021644428,0,0.7652312756,0.532110638,0.4174221564,0,0.5321114722,0.3294618752,0.4813385881,0.5327529385,0.4241677007
0.2027098244,0.6975947754,0.255456306,0.2787422913,0.7777777778,0,0.6666666667,0.2,0.2,0,1,0.8,0.625,0.4444444444,0,0.3333333333,0.8657346673,0.408312322,0.8576830696,0.0599865512,0.2554739781,0.2464138783,0.2827231071,0.2458954167,0.3103439724,0.5778353724,0.8576830738,0.6176668725,0.1532319035,0.0195489113,0,0.6677925435,0.6170261236,0.4663170875,0,0.6170273584,0.4121714184,0.5630951275,0.6195223289,0.4754957345
0.3640242762,0.8378464479,0.4582359111,0.1348341937,0.6666666667,0,0.6666666667,0.3,0.5,1,0.6,0.6,0.625,0.2222222222,0.2222222222,0.2222222222,0.7887902301,0.3195802441,0.9052775306,0.0491744435,0.2139172444,0.1955481223,0.2529525344,0.2179279202,0.2631778545,0.4135457225,0.9052775313,0.4452852888,0.1346076387,0.0153624432,0,0.6783361888,0.44528736,0.3218248672,0,0.4452891709,0.2348927841,0.3965122496,0.4449587221,0.327528145
0.4962344661,0.8973399172,0.6244415559,0.0738047868,0.6666666667,0.1111111111,0.3333333333,1,0.5,1,0.6,0.6,1,0.7777777778,0,0.1111111111,0.6908272956,0.2128122547,0.8391256779,0.0293791763,0.1260303747,0.1045402751,0.1335948123,0.1297250152,0.1269570097,0.2499174821,0.8391256782,0.2690361585,0.0769894685,0.0085770558,0,0.5212709689,0.2690804092,0.1964967164,0,0.2690807108,0.1001652484,0.2455514853,0.2683057049,0.2000007558
0.355779202,0.8329882128,0.4478767896,0.1397954935,0.2222222222,0.1111111111,0.6666666667,1,0.9,0,0.4,0.5,0.625,0.5555555556,0,0.2222222222,0.7921674454,0.3133416859,0.878379245,0.049644693,0.2103317226,0.1928749413,0.2526345949,0.2234107838,0.2698508057,0.4596425101,0.8783792462,0.4788974259,0.1349207867,0.0148196207,0,0.5918030046,0.4787451611,0.3373761769,0,0.4787456272,0.2711601428,0.4204006548,0.4795954078,0.3441192183
0.1237271135,0.5641127748,0.1561516696,0.4157312728,0.4444444444,0.2222222222,0,0.4,0.3,1,0.6,0.5,0.75,0,0.4444444444,0.2222222222,0.8909208862,0.1018839994,0.7660574997,0.0535238487,0.0824041909,0.0888024949,0.1990807685,0.2859964984,0.3149424073,0.7500343164,0.7660575042,0.6870466262,0.0789641685,0.0098496802,0,0.8207987845,0.6871201391,0.4688507636,0,0.6871199994,0.3151806682,0.4347251525,0.6881849624,0.4751309356
0.1907587168,0.6823829245,0.2404262008,0.2943545882,0.4444444444,0.1111111111,0.3333333333,1,0.4,1,0,0.1,0.875,0.1111111111,0,0.3333333333,0.8928241075,0.2058152621,0.9090549983,0.0552621788,0.1373007254,0.1404602637,0.2303436933,0.3742432821,0.3157261844,0.6175927814,0.9090550017,0.603103783,0.1137848569,0.0140612178,0,0.7764768035,0.6036789933,0.4600280771,0,0.6036781835,0.3455913965,0.536321481,0.6025211072,0.4670300652
0.5718341465,0.9131092705,0.7194820703,0.0576412344,1,0,0.3333333333,0.6,0.3,1,1,0.5,1,0.3333333333,0.1111111111,1,1,0.9091467691,0.9832064557,1,1,1,1,0.7548381435,0.8772755295,0.1757056227,0.9832064606,0.2549621613,0.2028441465,0.7096481632,0,0.4893581015,0.2551207874,0.2795031089,0,0.2551205168,0.2316403791,0.1517810415,0.2531287041,0.2799116679
0.206109855,0.7034087289,0.2597217489,0.2728080322,0.2222222222,0.2222222222,0,0,0,0,0.2,0,0.75,0,0.7777777778,0.3333333333,0.7670766993,0.108047629,0.7912220267,0.0493020161,0.0891909608,0.0814393199,0.1710714768,0.2839708397,0.2939080693,0.5578593579,0.791222031,0.5568105638,0.0565806586,0.0109592092,0,0.6561099113,0.55652302,0.4152810686,0,0.5565255925,0.3191491629,0.4427665973,0.5580738152,0.4214686636
0.0918178264,0.4797706276,0.1160546568,0.502238732,0.4444444444,0,0.3333333333,0.1,0,1,0,1,1,0.1111111111,0.8888888889,0.8888888889,0.8462278723,0.4424262754,0.9124423794,0.0812535911,0.2746730891,0.2605900427,0.2823799348,0.6345704343,0.4119095709,0.7337524741,0.9124423806,0.833180849,0.3776400718,0.0323597925,0,0.8477373036,0.8339339402,0.8191819722,0,0.8339341881,0.4575351058,0.6822962057,0.8308653414,0.8198940615
0.1301701715,0.5865721567,0.1483367547,0.4307248944,0,0.4444444444,0.3333333333,0.8,0,1,0.4,0.6,0.75,0,0,0.2222222222,0.9134358734,0.1407498413,0.8384213437,0.0571793616,0.1032981497,0.1109908878,0.2197591408,0.2912450915,0.3427613012,0.739403782,0.8384213484,0.6885170769,0.1024142057,0.010080308,0,0.7247101914,0.6879186443,0.4875374489,0,0.6879204102,0.3491751322,0.4705307955,0.6915732886,0.4949831766
0.1408632678,0.6075979611,0.1611119477,0.4075761281,1,0.1111111111,0.6666666667,0.4,0.9,0,1,0.1,1,0.3333333333,0,0.5555555556,0.8757307179,0.5330856306,0.851314055,0.0724663035,0.3474591848,0.3337708743,0.3445283338,0.3595851945,0.3602150209,0.6462435645,0.8513140567,0.7468824156,0.3039247896,0.0292510894,0,0.7158542159,0.7466976479,0.5778287161,0,0.7466997361,0.5811313883,0.6845293554,0.7486380366,0.5878493203
0.0516464648,0.3426250398,0.0546053309,0.6985055291,0.6666666667,0,0.3333333333,0.9,0.6,0,0.6,0.6,0.875,0.1111111111,0.3333333333,0.8888888889,0.8455533881,0.6726769842,0.773813633,0.0824410612,0.4260238936,0.3994542053,0.3485010659,0.700268687,0.4342760436,0.6767041846,0.7738136326,0.9429366333,0.6901577252,0.0409163642,0,0.1255905932,0.9430230297,0.9405815142,0,0.9430234246,0.636592402,0.8036282189,0.9429023156,0.9426208436
0.1397582578,0.6061643836,0.1597804004,0.4091875921,0.7777777778,0,0.6666666667,0.1,0,1,0.8,0.3,0.75,0,0.5555555556,0.2222222222,0.9040819928,0.1136155372,0.8683583879,0.0543786577,0.0899642163,0.0973444206,0.2108579379,0.279121471,0.3273904311,0.6568760252,0.8683583898,0.6229076455,0.082450485,0.0099320167,0,0.7067418053,0.6231467158,0.4662609598,0,0.6231472524,0.2770334975,0.4454388891,0.6237625075,0.4722941709
0.0555565,0.3611819051,0.0592631048,0.6781632747,0.3333333333,0,0.3333333333,0.3,0.6,0,0.8,0.5,0.75,0.2222222222,0.4444444444,0.7777777778,0.8685670406,0.5574234091,0.7831207638,0.0821255296,0.3744257706,0.3572489039,0.3661536848,0.6555925903,0.4312642469,0.720123693,0.783120764,0.8244374726,0.8414081355,0.0379807906,0,0.7818716896,0.8244160374,0.6735469332,0,0.8244172117,0.7086801658,0.7979373838,0.8256572411,0.6842599739
0.1445183007,0.6154826378,0.1654685382,0.3989728404,0.1111111111,0.2222222222,0.3333333333,0.5,1,1,1,0.6,1,1,0,0.4444444444,0.9094923512,0.4663273713,0.8283706203,0.0666348976,0.2793565428,0.2767189084,0.2938502351,0.2599456716,0.3361808833,0.6694287593,0.8283706233,0.752547933,0.1745516059,0.0237404253,0,0.7259658284,0.7517210724,0.5684156555,0,0.7517231446,0.5544341562,0.6546819064,0.7547213805,0.5785810982
0.378780409,0.8499522141,0.4451172634,0.1415497287,1,0,0,0.1,0.4,0,0.8,0.7,0.75,0.3333333333,0.2222222222,0.2222222222,0.7745382005,0.3465151817,0.7751210776,0.0415101671,0.1998064851,0.1807004913,0.1979268256,0.2164757984,0.1858179015,0.3617867568,0.7751210818,0.3936582995,0.1238718198,0.0150045786,0,0.6719846607,0.3936576301,0.2938793943,0,0.3936571824,0.2001776063,0.3314772395,0.3940093044,0.2984790082
0.4098396886,0.8328289264,0.4821813071,0.1603466168,0.8888888889,0.1111111111,0.3333333333,0.4,0.6,0,0,1,1,0.3333333333,0.4444444444,0.4444444444,0.900530768,0.3378826528,0.910837337,0.0610435066,0.2119934533,0.2116992365,0.2717707356,0.2181190802,0.3092199273,0.4328887275,0.9108373376,0.4722997167,0.1424961181,0.018526324,0,0.5925053208,0.472704142,0.3570173211,0,0.4727040847,0.2529327702,0.4472157646,0.4711367284,0.3630267357
0.526001734,0.9110385473,0.6208484916,0.0745120331,0.1111111111,0.3333333333,0.6666666667,0.8,0.7,0,0.2,0.8,0.75,0,0.1111111111,0,0.8973043228,0.0400275352,0.8179658204,0.0220194945,0.0162947652,0.0274121856,0.0769018512,0.0405203505,0.1125553032,0.3430379401,0.8179658253,0.2785432543,0.0497511983,0.0017259144,0,0.6252379187,0.2779462933,0.179376891,0,0.2779466889,0.0607627137,0.1902750742,0.2796188611,0.1836618689
0.1461673155,0.6056068812,0.1674407607,0.4098432822,0.1111111111,0.7777777778,1,0.2,1,1,0.6,0.6,1,0.8888888889,0,0.4444444444,0.8755373697,0.4293711577,0.8455035144,0.0708465355,0.287770246,0.278198898,0.3276018318,0.3304282012,0.3801382649,0.661385039,0.8455035139,0.7214102153,0.6146486477,0.026092615,0,0.821812193,0.7215000936,0.5582932796,0,0.7215019357,0.48700667,0.6383317207,0.7216714322,0.5661974937
0.0355303198,0.2659286397,0.035369227,0.7826559412,0.1111111111,0.5555555556,0.3333333333,1,0,1,0.8,0.4,0.875,0,0.6666666667,0.5555555556,0.8865551907,0.177870753,0.7495914141,0.0679633017,0.136197101,0.1386134173,0.2543340665,0.5257313946,0.4262193837,0.8370016848,0.7495914185,0.8514278641,0.2826184614,0.0209051309,0,0.8094327232,0.8511979759,0.6602105863,0,0.8512006367,0.5648978279,0.6884293787,0.8529491337,0.6692344525
0.1458783129,0.6178719337,0.167097306,0.3963659438,0.8888888889,0,0.6666666667,0.2,1,0,0.2,0.2,0.375,0.8888888889,0,0.4444444444,0.8709362944,0.4788072401,0.840744404,0.0666350149,0.3004923666,0.2891356247,0.3070823691,0.3233143305,0.3407242113,0.6188223066,0.8407444054,0.6502690122,0.5871450105,0.0256916405,0,0.7015344782,0.6502661146,0.5176126894,0,0.6502676358,0.4154667095,0.5880983896,0.6507127612,0.5261871117
0.3023647213,0.7750876075,0.3538957007,0.2237489342,0.2222222222,0.2222222222,1,0.3,0.4,0,0.4,0.4,0.5,0.3333333333,0,0.2222222222,0.7895982105,0.3211605458,0.7813223458,0.0462186195,0.1951940659,0.1789036608,0.2149894036,0.2342350987,0.2249262517,0.4377870542,0.7813223489,0.4500640126,0.1492232464,0.0152032373,0,0.6142355747,0.4500120009,0.3371031136,0,0.4500129215,0.2008583072,0.3627162888,0.4511462519,0.3428874441
0.0794927154,0.4521344377,0.0878438179,0.5782617604,0,0.8888888889,0,0.9,1,0,0.4,0.7,0.875,0.1111111111,0.2222222222,0.6666666667,0.8884761202,0.5070209353,0.8358153634,0.0797357642,0.3493955195,0.3383126183,0.3741942654,0.5964977566,0.4474515555,0.7372138036,0.8358153642,0.8435575793,0.719031541,0.0308756275,0,0.8896994964,0.8435662684,0.6483755734,0,0.8435679069,0.6544712383,0.7581825093,0.8442985462,0.6582924915
0.0558285025,0.3624561962,0.0595841028,0.6767501041,0.4444444444,0,0.6666666667,0.1,0.4,0,0.4,0.2,1,0.6666666667,0.1111111111,0.7777777778,0.8766724242,0.5724549855,0.8243699488,0.0830602223,0.3916640158,0.3751178887,0.3848145062,0.637006723,0.455940741,0.7244805639,0.8243699485,0.8316908836,0.7964580422,0.0365719481,0,0.775400126,0.8316588894,0.6675170436,0,0.831658636,0.706302253,0.8020869011,0.8328889109,0.678115547
0.298777689,0.7927683976,0.349617048,0.204355844,1,0,0.3333333333,0.2,0.4,0,0,1,1,0.1111111111,1,0.2222222222,0.9164758348,0.1630657869,0.9050069145,0.0498128559,0.1122501368,0.119819924,0.2201864375,0.1980806729,0.2996832367,0.5621451397,0.9050069143,0.5586178196,0.0834893877,0.0099913586,0,0.6230182693,0.5590344845,0.3888099716,0,0.5590354317,0.2609240043,0.4507420369,0.5572936522,0.3949394961
0.0741716675,0.4331793565,0.0814925484,0.5991129677,0,0.3333333333,0,0.3,1,0,0.4,0.1,0.875,0.3333333333,0.3333333333,0.6666666667,0.8938498897,0.5156184555,0.7895767589,0.0808015233,0.3463058896,0.3365708917,0.3638120267,0.5986412289,0.4377120216,0.7635909509,0.7895767596,0.855208332,0.664492708,0.0332672254,0,0.1272677974,0.854999795,0.6553556676,0,0.8550004503,0.6400931318,0.7543269391,0.8559726738,0.6655337073
0.0334223008,0.2352660083,0.0328554029,0.8163314407,0.2222222222,0,1,0.8,0.7,0,0,0.3,1,0.5555555556,0,0.8888888889,0.8438154411,0.6240665189,0.7940574362,0.1263462006,0.4094862977,0.3838518716,0.3591301785,0.7629996706,0.4852154709,0.6664854,0.7940574405,0.9646428716,0.7442267645,0.0904223526,0,0.788269716,0.9649768026,0.9548979596,0,0.9649766711,0.6504481641,0.8232787696,0.9640972169,0.9549565504
0.3756353807,0.8485982797,0.4413564346,0.1430223873,0.3333333333,0.1111111111,0,0.4,1,1,0.8,0.2,1,0.1111111111,0.5555555556,0.2222222222,0.764816157,0.342799275,0.7609503208,0.0409610633,0.1998989621,0.1792747386,0.1978757388,0.2162555175,0.1863884451,0.3791192143,0.7609503237,0.4045011925,0.1381038237,0.0146128563,0,0.5839183314,0.4045177505,0.3004835008,0,0.4045191259,0.2015945771,0.3430890074,0.4044847137,0.3055716857
0.0226102035,0.1895508124,0.0199362231,0.8665089133,0.4444444444,0.1111111111,1,0.7,1,1,1,1,1,0,0.2222222222,0.6666666667,0.8839415334,0.2239358714,0.8418471794,0.0744629233,0.1704219895,0.1702304068,0.2861626386,0.7343181446,0.4755482967,0.8784944848,0.8418471824,0.8992679387,0.3008794666,0.0244396688,0,0.9006674072,0.8994251361,0.6707547042,0,0.8994259677,0.6714843326,0.716070468,0.9001630431,0.680251059
0.2428301855,0.7505575024,0.2828322858,0.2507128646,0.3333333333,0,0,1,0.3,0,0.8,0.3,0.875,0,0.1111111111,0.1111111111,0.9195720059,0.0758318526,0.8484881411,0.0455487036,0.0650734804,0.0754694897,0.1884933581,0.5012966956,0.2874979237,0.6140798288,0.8484881454,0.5555385363,0.0636363379,0.0056966254,0,0.6476114685,0.555410002,0.3920756686,0,0.5554105312,0.2455425963,0.4172967976,0.5562225663,0.3986163067
