cycle_time,pipelining,cache_size,cache_assoc,cache_hit_latency,cache_line_sz,cache_queue_size,tlb_hit_latency,tlb_miss_latency,tlb_entries,tlb_max_outstanding_walks,tlb_assoc,tlb_bandwidth,l2cache_size,pipelined_dma,ignore_cache_flush,cycle,avg_power,fu_power,avg_fu_dynamic_power,avg_fu_leakage_power,avg_mem_power,avg_mem_dynamic_power,avg_mem_leakage_power,total_area,fu_area,mem_area,num_sp_multiplier,num_sp_adder,num_dp_multiplier,num_dp_adder,num_trig_unit,num_multiplier,num_adder,num_bit_wise,num_shifter,num_register
5,1,32768,1,1,32,16,4,4,16,8,4,1,1048576,0,1,282832,32.952,26.56,23.8344,2.7256,6.39197,5.05929,1.33268,360121,254991.0,105131.0,0,0,5,5,0,0,0,0,9,775
4,1,16384,16,2,64,128,2,1,64,8,2,2,262144,0,0,142914,94.4959,66.0435,59.7934,6.25018,28.4523,27.0552,1.3971,750086,569527.0,180558.0,0,0,10,10,0,0,0,0,9,1848
4,1,32768,16,2,64,128,4,8,16,4,1,2,262144,1,1,143181,97.5071,65.9935,59.6321,6.3614,31.5136,29.4786,2.03503,831844,578523.0,253320.0,0,0,10,10,0,0,0,0,9,1895
2,0,16384,2,2,64,64,1,1,16,8,1,1,131072,1,1,536222,43.0448,35.971,34.8875,1.0835,7.07383,6.42239,0.651439,162712,110299.0,52413.6,0,0,4,5,0,0,0,0,9,27
4,0,131072,4,4,32,64,1,8,64,4,8,1,131072,1,0,400738,40.0328,22.2718,21.4525,0.8192649999999999,17.761,12.7925,4.96851,535108,92456.9,442651.0,0,0,4,4,0,0,0,0,9,25
4,0,131072,1,2,64,64,4,16,16,4,2,2,524288,1,1,433744,36.965,21.0021,19.7099,1.29219,15.9628,10.3037,5.65909,870682,147888.0,722793.0,0,0,6,8,0,0,0,0,9,38
4,0,16384,4,3,32,128,1,2,64,4,4,2,131072,1,0,439970,26.5225,20.8219,19.5297,1.29219,5.70063,4.78138,0.91925,265250,147888.0,117361.0,0,0,6,8,0,0,0,0,9,38
2,0,32768,8,4,64,64,4,1,32,8,2,2,524288,1,1,516728,51.8104,38.0629,36.4382,1.62469,13.7475,12.1076,1.6399099999999998,367894,166144.0,201750.0,0,0,6,8,0,0,0,0,9,34
4,0,16384,4,3,32,64,2,1,64,4,1,2,524288,1,0,477966,24.5599,19.2394,17.9638,1.2756299999999998,5.32054,4.40129,0.91925,263910,146549.0,117361.0,0,0,6,8,0,0,0,0,9,31
2,0,65536,2,2,64,64,2,16,64,4,2,1,1048576,0,1,535835,47.6304,35.8698,35.0261,0.843706,11.7606,9.29442,2.46617,274585,86109.7,188476.0,0,0,3,4,0,0,0,0,9,27
5,1,16384,1,4,64,64,2,16,32,8,2,2,131072,0,1,141400,61.0553,51.9906,47.6054,4.38522,9.06465,8.24761,0.817041,525696,422750.0,102946.0,0,0,10,10,0,0,0,0,9,1106
2,1,131072,16,1,32,16,1,2,32,4,1,2,524288,1,0,142314,315.463,138.434,133.418,5.0166,177.02900000000002,170.229,6.800669999999998,1292910,474045.0,818865.0,0,0,13,15,0,0,0,0,9,758
3,0,32768,16,4,64,32,2,8,16,4,1,1,524288,1,1,526148,33.0953,22.9686,22.2536,0.7149979999999999,10.1267,8.67528,1.4514,189944,81277.6,108666.0,0,0,3,4,0,0,0,0,9,32
1,0,32768,1,1,32,16,1,4,8,4,2,1,131072,1,0,674212,86.7537,72.1309,69.4516,2.67931,14.6228,13.2901,1.33268,316122,210991.0,105131.0,0,0,6,7,0,0,0,0,9,31
5,1,16384,16,2,64,64,1,1,64,4,1,1,262144,0,0,273035,37.2193,28.5018,24.7228,3.77897,8.71751,7.835,0.8825129999999999,425147,353600.0,71547.2,0,0,7,7,0,0,0,0,9,1072
1,0,32768,16,2,64,16,3,2,8,8,8,2,524288,0,0,424599,158.95600000000005,112.239,109.412,2.82671,46.7165,44.6814,2.03503,475344,222024.0,253320.0,0,0,6,8,0,0,0,0,9,37
1,0,32768,2,2,64,128,2,8,32,4,1,1,1048576,1,1,573070,97.71,82.7099,80.8474,1.86252,15.0001,13.7303,1.26981,253271,146874.0,106397.0,0,0,4,5,0,0,0,0,9,32
4,0,65536,1,3,32,128,2,4,32,4,4,2,131072,0,1,404656,34.9644,22.5977,21.3221,1.2756299999999998,12.3667,9.29722,3.06948,534326,146549.0,387777.0,0,0,6,8,0,0,0,0,9,31
3,1,16384,8,4,32,16,2,4,8,8,2,1,131072,1,1,284778,53.7266,43.5431,41.2786,2.26452,10.1835,9.42489,0.758596,273756,217147.0,56608.5,0,0,5,5,0,0,0,0,9,540
3,0,65536,8,1,64,16,1,1,64,8,1,2,262144,1,0,286263,66.3405,43.2839,41.6179,1.66598,23.0567,20.0069,3.04978,544448,188560.0,355888.0,0,0,8,8,0,0,0,0,9,41
1,0,65536,16,4,32,16,4,1,64,4,4,1,262144,1,0,627342,115.892,76.0264,74.178,1.84832,39.8657,37.0665,2.79913,330236,145725.0,184511.0,0,0,4,5,0,0,0,0,9,26
3,0,65536,2,2,64,64,1,16,16,4,1,1,131072,1,0,613187,27.8734,19.9926,19.0953,0.897279,7.8808,5.41464,2.46617,291104,102629.0,188476.0,0,0,4,5,0,0,0,0,9,27
4,0,32768,2,3,64,32,1,16,64,8,1,2,131072,1,0,356515,34.2566,25.3482,24.056,1.29219,8.90841,7.37595,1.53246,348862,147888.0,200974.0,0,0,6,8,0,0,0,0,9,38
1,0,65536,1,1,64,128,2,16,8,8,2,2,131072,0,0,364771,169.97099999999998,132.076,128.664,3.41259,37.895,35.0036,2.8913900000000003,657164,269243.0,387921.0,0,0,8,8,0,0,0,0,9,51
3,1,16384,2,3,64,64,3,2,8,8,2,2,524288,1,0,145445,100.763,85.76799999999999,80.6989,5.06912,14.9955,14.1713,0.824156,579996,477028.0,102968.0,0,0,10,10,0,0,0,0,9,1315
5,0,131072,8,3,32,64,2,2,32,4,1,2,524288,0,1,377397,39.4023,19.2446,18.0366,1.20793,20.1577,13.8725,6.28526,1048660,143507.0,905154.0,0,0,6,8,0,0,0,0,9,30
3,1,131072,16,1,32,128,1,4,8,4,1,2,262144,1,1,154889,191.798,80.7597,76.6421,4.11759,111.039,104.238,6.800669999999998,1246780,427912.0,818865.0,0,0,13,16,0,0,0,0,9,615
1,1,32768,1,3,64,128,3,16,16,8,4,2,262144,1,0,143310,395.631,331.088,323.148,7.94005,64.5433,63.035,1.5082799999999998,832029,633484.0,198544.0,0,0,10,10,0,0,0,0,9,1618
4,1,32768,1,4,64,16,4,1,8,8,1,2,524288,0,0,144979,81.7456,64.6052,58.9301,5.67512,17.1404,15.6321,1.5082799999999998,721560,523016.0,198544.0,0,0,10,10,0,0,0,0,9,1605
1,1,32768,4,3,64,64,2,2,64,4,2,2,262144,0,1,142500,404.603,331.884,324.999,6.8852699999999984,72.7185,71.1604,1.55808,747896,547284.0,200613.0,0,0,10,11,0,0,0,0,9,1116
4,0,16384,4,1,64,128,3,4,16,8,2,1,262144,0,0,558018,20.1517,16.171,15.3168,0.854216,3.98064,3.31924,0.661399,149866,97572.3,52293.7,0,0,4,5,0,0,0,0,9,25
4,0,65536,16,2,64,128,2,1,64,4,8,2,131072,1,1,340467,54.1972,26.4753,25.1903,1.28509,27.7218,24.151,3.57077,659061,147314.0,511747.0,0,0,6,8,0,0,0,0,9,35
2,0,65536,4,3,32,32,3,16,32,4,8,1,524288,0,1,475247,56.8574,40.7818,39.703,1.07877,16.0756,13.3999,2.67573,346045,109916.0,236129.0,0,0,4,5,0,0,0,0,9,25
3,1,65536,8,3,64,128,2,2,32,4,8,1,524288,0,1,271633,62.407,46.8292,43.3057,3.52349,15.5778,13.0293,2.5485,513692,318975.0,194717.0,0,0,5,5,0,0,0,0,9,1072
1,1,65536,1,3,64,128,1,8,64,8,4,2,262144,0,1,137415,429.615,344.671,336.74300000000005,7.92822,84.9435,82.0521,2.8913900000000003,1020450,632527.0,387921.0,0,0,10,10,0,0,0,0,9,1613
4,1,131072,4,2,32,64,4,4,64,4,4,2,1048576,0,0,143159,101.141,62.9731,59.7165,3.25655,38.1679,32.0974,6.07051,1196930,327399.0,869529.0,0,0,10,10,0,0,0,0,9,583
5,0,32768,1,4,64,16,2,8,64,4,8,2,131072,1,0,447854,22.3286,16.3066,15.0821,1.2245,6.02197,4.51369,1.5082799999999998,343392,144847.0,198544.0,0,0,6,8,0,0,0,0,9,37
4,0,16384,4,1,32,64,4,8,8,4,2,1,1048576,0,0,517504,22.2501,17.3873,16.5118,0.8755149999999999,4.86278,4.14411,0.7186680000000001,155333,99295.0,56038.4,0,0,4,5,0,0,0,0,9,34
5,1,16384,2,2,32,32,3,1,64,8,4,2,1048576,0,1,146480,58.9272,49.1895,46.0491,3.1404400000000003,9.73764,8.84404,0.893599,439375,322071.0,117304.0,0,0,10,10,0,0,0,0,9,580
4,0,131072,4,4,64,16,2,16,32,4,2,1,262144,0,0,426667,35.0969,20.6952,20.0271,0.668086,14.4017,9.70388,4.69785,447213,76216.1,370997.0,0,0,3,4,0,0,0,0,9,25
4,1,131072,1,3,32,32,2,1,64,4,2,1,262144,0,0,282174,50.8039,32.6054,30.3742,2.23124,18.1985,13.263,4.93548,659001,212961.0,446039.0,0,0,5,5,0,0,0,0,9,543
5,1,32768,1,4,32,64,4,8,32,4,2,2,524288,0,0,144182,65.3222,50.4421,46.7668,3.67527,14.8801,13.2838,1.59633,585542,365329.0,220213.0,0,0,10,10,0,0,0,0,9,806
4,1,16384,16,1,32,32,3,2,8,4,2,2,262144,0,0,148345,90.1401,61.0372,57.7854,3.25182,29.1029,27.6663,1.43661,496506,327016.0,169490.0,0,0,10,10,0,0,0,0,9,581
3,1,16384,2,4,32,64,2,16,8,8,4,2,262144,0,0,152699,95.476,80.3546,77.0201,3.33448,15.1214,14.2278,0.893599,454032,336727.0,117304.0,0,0,10,10,0,0,0,0,9,582
3,0,65536,8,4,64,128,3,2,16,4,1,1,262144,0,0,487320,35.3567,24.6747,23.9762,0.6984319999999999,10.682,8.133519999999999,2.5485,274655,79937.8,194717.0,0,0,3,4,0,0,0,0,9,25
4,1,65536,16,2,32,64,2,4,32,4,4,1,1048576,0,1,282339,53.4116,33.1568,30.3505,2.8063,20.2548,17.4557,2.79913,443984,259473.0,184511.0,0,0,5,5,0,0,0,0,9,786
1,0,131072,1,2,64,128,2,2,8,4,2,1,131072,0,1,539199,121.603,87.6247,85.7764,1.84832,33.9781,29.3012,4.67692,480206,145725.0,334481.0,0,0,4,5,0,0,0,0,9,26
4,1,65536,16,4,32,32,3,4,16,4,4,2,131072,1,0,144477,109.97,62.4439,59.2371,3.20686,47.5261,43.9309,3.59521,727469,323379.0,404090.0,0,0,10,10,0,0,0,0,9,562
1,1,131072,1,1,32,32,3,2,64,4,1,2,131072,1,1,142918,453.544,330.19699999999995,324.2920000000001,5.90503,123.347,117.333,6.0136,1339950,467917.0,872037.0,0,0,11,11,0,0,0,0,9,585
5,1,16384,8,3,64,64,1,2,16,4,8,1,1048576,0,1,274145,33.8214,28.0674,24.5821,3.48525,5.754,5.0445400000000005,0.7094659999999999,373034,316432.0,56602.5,0,0,5,5,0,0,0,0,9,1096
3,0,131072,4,2,32,128,4,16,64,8,8,2,524288,0,1,416069,54.4398,29.9091,28.5756,1.3335,24.5307,18.4602,6.07051,1023330,153801.0,869529.0,0,0,6,8,0,0,0,0,9,30
1,1,65536,8,3,32,128,4,16,8,8,1,2,1048576,1,0,156727,410.03,301.57,295.623,5.94746,108.46,105.18,3.27989,872693,472321.0,400372.0,0,0,10,10,0,0,0,0,9,776
1,0,65536,4,2,32,128,2,16,8,4,1,1,524288,1,0,726882,85.586,65.3881,63.5161,1.87198,20.1979,17.5221,2.67573,383768,147639.0,236129.0,0,0,4,5,0,0,0,0,9,36
1,0,16384,1,3,64,64,1,8,8,4,2,2,524288,1,0,486968,111.914,98.1112,95.2253,2.88587,13.8027,12.9857,0.817041,329755,226809.0,102946.0,0,0,6,8,0,0,0,0,9,62
3,0,131072,1,3,32,64,1,8,32,8,2,2,131072,1,0,343859,62.6483,35.9179,34.5868,1.33113,26.7304,20.7168,6.0136,1025650,153609.0,872037.0,0,0,6,8,0,0,0,0,9,29
2,0,16384,4,1,64,64,3,2,16,8,4,1,262144,1,0,562794,41.6814,34.4378,33.3378,1.10007,7.2435399999999985,6.582139999999999,0.661399,163932,111638.0,52293.7,0,0,4,5,0,0,0,0,9,34
3,0,16384,4,4,64,64,2,4,64,4,1,2,1048576,0,0,445524,34.1394,27.7944,26.4514,1.34296,6.34502,5.49903,0.845992,257577,154566.0,103010.0,0,0,6,8,0,0,0,0,9,34
3,0,131072,4,2,64,16,4,1,16,4,8,1,524288,1,0,424606,46.2555,28.5564,27.7023,0.854022,17.6992,13.0013,4.69785,467453,96456.3,370997.0,0,0,4,4,0,0,0,0,9,26
2,1,32768,4,3,64,128,4,1,64,8,8,1,131072,0,0,272294,88.8266,73.5677,68.9811,4.58662,15.2588,13.9743,1.2845,490645,395945.0,94700.4,0,0,5,5,0,0,0,0,9,1425
2,1,65536,1,4,32,16,2,2,8,8,1,2,262144,0,0,156621,165.595,124.318,120.073,4.245,41.2777,38.2082,3.06948,780062,392284.0,387777.0,0,0,10,10,0,0,0,0,9,774
2,0,32768,4,4,32,32,2,4,16,8,1,2,131072,1,0,602099,45.8663,32.6342,31.019,1.61522,13.2321,11.5592,1.6728900000000002,366002,165379.0,200623.0,0,0,6,8,0,0,0,0,9,30
2,1,16384,1,1,64,32,2,8,16,4,2,1,524288,1,0,275058,83.4201,72.1783,68.3181,3.86018,11.2418,10.592,0.649817,392160,339675.0,52485.5,0,0,5,6,0,0,0,0,9,1099
4,0,16384,2,2,32,16,2,16,32,8,8,2,1048576,0,0,432906,26.463,21.1519,19.8478,1.30403,5.31116,4.41756,0.893599,266150,148846.0,117304.0,0,0,6,8,0,0,0,0,9,43
5,0,65536,16,2,32,16,1,4,8,4,1,1,262144,1,1,536041,24.9431,13.468,12.6527,0.8152520000000001,11.4751,8.67597,2.79913,280566,96054.9,184511.0,0,0,4,5,0,0,0,0,9,27
3,1,32768,8,2,64,32,1,4,32,8,1,2,262144,1,0,139592,118.392,89.6322,84.5373,5.09489,28.7594,27.1195,1.6399099999999998,702099,500349.0,201750.0,0,0,12,15,0,0,0,0,9,1110
5,0,65536,16,1,64,128,1,1,32,4,8,2,1048576,1,0,285412,52.0425,25.4239,23.9096,1.5143799999999998,26.6185,23.0478,3.57077,688888,177141.0,511747.0,0,0,8,8,0,0,0,0,9,41
5,1,16384,4,2,32,16,1,16,8,4,2,1,131072,0,1,287160,31.5025,25.9037,23.531,2.37269,5.59876,4.88009,0.7186680000000001,291472,235434.0,56038.4,0,0,6,7,0,0,0,0,9,537
5,1,65536,16,2,64,128,4,16,32,8,1,1,524288,0,1,272815,41.4473,27.6412,24.7027,2.93859,13.8061,11.1827,2.62343,463606,272217.0,191388.0,0,0,5,5,0,0,0,0,9,865
1,0,65536,1,2,64,64,3,1,8,8,8,2,262144,0,1,388820,158.127,122.397,119.57,2.82671,35.73,32.8386,2.8913900000000003,609945,222024.0,387921.0,0,0,6,8,0,0,0,0,9,37
2,1,16384,4,3,64,128,3,2,64,8,2,2,524288,0,1,142467,162.911,138.204,131.917,6.2872900000000005,24.7063,23.8603,0.845992,660478,557467.0,103010.0,0,0,10,10,0,0,0,0,9,1637
2,0,32768,2,2,32,16,1,1,64,8,2,2,1048576,0,1,441650,61.0503,45.2826,43.2495,2.03314,15.7677,14.1294,1.63829,477964,203797.0,274166.0,0,0,8,8,0,0,0,0,9,42
4,1,131072,16,1,32,16,4,16,16,8,2,1,262144,1,1,283557,57.3214,32.4307,30.2232,2.20758,24.8907,19.5906,5.30006,593744,211047.0,382696.0,0,0,5,5,0,0,0,0,9,533
5,0,16384,2,2,32,128,4,2,16,8,1,1,1048576,0,0,522151,17.4316,13.6975,12.887,0.810519,3.73409,3.03012,0.703973,158682,95672.1,63009.7,0,0,4,5,0,0,0,0,9,25
2,0,65536,1,3,64,16,3,2,16,4,1,2,1048576,0,1,435649,62.0341,44.4884,42.8637,1.62469,17.5457,14.6544,2.8913900000000003,554065,166144.0,387921.0,0,0,6,8,0,0,0,0,9,34
2,1,32768,2,2,64,32,4,16,64,8,4,2,262144,0,0,138637,176.768,141.292,135.433,5.85896,35.4769,33.9444,1.53246,723797,522823.0,200974.0,0,0,10,10,0,0,0,0,9,1456
1,0,65536,16,3,32,64,2,8,32,4,2,1,262144,0,0,519337,139.077,91.5031,89.65,1.85305,47.5743,44.7751,2.79913,330619,146108.0,184511.0,0,0,4,5,0,0,0,0,9,28
5,1,16384,16,4,64,32,4,4,32,4,1,2,131072,1,1,140907,76.8206,53.4301,47.8006,5.62956,23.3904,21.9933,1.3971,706234,525675.0,180558.0,0,0,10,11,0,0,0,0,9,1617
1,1,131072,2,2,32,16,4,1,32,8,8,2,131072,0,0,143634,454.865,328.539,322.678,5.86007,126.327,120.297,6.02909,1334290,464280.0,870011.0,0,0,11,11,0,0,0,0,9,566
3,0,131072,8,2,32,64,4,4,64,8,8,1,1048576,0,1,436273,50.003,27.9674,27.0772,0.89018,22.0356,16.9209,5.1146699999999985,563185,102055.0,461130.0,0,0,4,5,0,0,0,0,9,24
3,0,65536,1,3,64,32,1,2,32,8,8,2,524288,1,1,339819,51.4677,36.0517,34.6803,1.37136,15.416,12.5246,2.8913900000000003,544784,156863.0,387921.0,0,0,6,8,0,0,0,0,9,46
3,0,16384,2,1,32,16,1,1,32,8,8,2,1048576,1,0,390636,39.916,32.495,30.829,1.66598,7.42105,6.52745,0.893599,305865,188560.0,117304.0,0,0,8,8,0,0,0,0,9,41
3,0,131072,8,4,64,64,3,4,16,4,1,1,524288,0,0,492973,41.3616,24.3996,23.7012,0.6984319999999999,16.962,12.1741,4.78787,460295,79937.8,380357.0,0,0,3,4,0,0,0,0,9,25
2,0,131072,2,3,64,16,1,8,64,8,8,2,1048576,1,0,333239,91.4866,58.2057,56.5787,1.62706,33.2809,27.6063,5.6745800000000015,887412,166336.0,721076.0,0,0,6,8,0,0,0,0,9,35
1,1,16384,4,1,64,128,4,16,64,8,8,1,262144,0,1,275027,199.314,174.40900000000005,168.503,5.90636,24.905,24.2436,0.661399,526155,473861.0,52293.7,0,0,5,5,0,0,0,0,9,1624
4,0,16384,16,3,32,64,4,8,8,8,4,1,262144,0,1,575773,23.0293,15.6943,14.8235,0.870782,7.334980000000002,6.4013800000000005,0.933599,170491,98912.2,71579.2,0,0,4,5,0,0,0,0,9,32
1,1,16384,4,3,64,32,3,1,64,4,1,2,262144,0,1,148260,368.935,321.857,312.572,9.2849,47.078,46.232,0.845992,844379,741369.0,103010.0,0,0,10,11,0,0,0,0,9,2130
1,1,16384,8,4,64,16,3,2,32,4,8,1,524288,0,0,277744,199.792,173.919,166.815,7.10381,25.8724,25.163,0.7094659999999999,627315,570713.0,56602.5,0,0,5,5,0,0,0,0,9,2130
5,1,16384,8,4,64,32,1,4,64,4,1,2,131072,1,1,141122,67.3313,53.3051,47.7106,5.5945,14.0262,13.0927,0.933512,645014,520559.0,124455.0,0,0,10,10,0,0,0,0,9,1617
1,0,16384,8,1,32,16,1,1,16,4,8,1,131072,0,1,684050,85.868,70.896,68.6026,2.29339,14.9721,14.2135,0.758596,237359,180751.0,56608.5,0,0,5,6,0,0,0,0,9,41
2,0,65536,16,1,32,64,3,8,64,8,8,2,131072,0,0,381972,94.8692,51.5048,49.6925,1.81235,43.3644,39.7691,3.59521,587720,183631.0,404090.0,0,0,7,8,0,0,0,0,9,31
5,0,131072,2,1,64,32,2,4,16,4,8,2,262144,0,1,292475,42.7985,24.5423,23.3155,1.22686,18.2562,12.5816,5.6745800000000015,866114,145039.0,721076.0,0,0,6,8,0,0,0,0,9,38
4,1,65536,1,1,32,64,1,1,8,8,4,1,262144,0,1,282830,44.0959,33.4236,30.4373,2.98633,10.6723,8.05483,2.61744,478520,288926.0,189594.0,0,0,7,8,0,0,0,0,9,690
1,1,65536,1,2,64,64,1,4,64,4,2,2,262144,0,1,137372,432.509,347.621,339.25,8.37144,84.8884,81.99700000000001,2.8913900000000003,1052410,664485.0,387921.0,0,0,14,14,0,0,0,0,9,1108
2,1,65536,2,2,32,32,1,1,16,8,2,2,524288,0,1,142785,184.481,137.643,132.702,4.9400900000000005,46.8383,43.7533,3.08497,849171,463063.0,386108.0,0,0,12,14,0,0,0,0,9,827
1,1,16384,8,4,64,64,4,2,16,8,2,1,131072,0,1,279711,197.222,171.519,165.62900000000005,5.8898,25.703000000000007,24.9935,0.7094659999999999,529124,472522.0,56602.5,0,0,5,5,0,0,0,0,9,1617
1,0,131072,4,2,32,64,1,8,64,8,8,2,524288,0,1,325857,228.364,151.58100000000005,148.469,3.11255,76.783,70.7125,6.07051,1114590,245059.0,869529.0,0,0,7,8,0,0,0,0,9,41
1,1,16384,8,4,64,16,3,4,16,8,4,1,131072,1,0,279197,197.551,171.827,165.93900000000005,5.88743,25.7245,25.0151,0.7094659999999999,528933,472330.0,56602.5,0,0,5,5,0,0,0,0,9,1616
4,0,16384,2,4,32,32,2,1,32,8,2,1,1048576,1,1,536498,21.1845,16.7942,15.9424,0.85185,4.3903300000000005,3.68636,0.703973,160391,97380.9,63009.7,0,0,4,5,0,0,0,0,9,24
1,1,16384,4,2,32,32,3,4,64,8,4,1,131072,1,1,289254,189.051,163.951,160.491,3.4594,25.0997,24.381,0.7186680000000001,331986,275948.0,56038.4,0,0,5,5,0,0,0,0,9,590
3,0,65536,1,1,32,16,2,4,16,4,4,2,1048576,1,0,329495,56.4505,38.1571,36.6632,1.49382,18.2935,15.224,3.06948,558479,170702.0,387777.0,0,0,7,8,0,0,0,0,9,33
5,1,16384,4,2,32,64,4,4,16,4,1,2,131072,0,1,154228,56.9866,46.7825,43.6752,3.10731,10.2041,9.28488,0.91925,436752,319391.0,117361.0,0,0,10,10,0,0,0,0,9,566
5,0,32768,2,2,64,64,4,1,8,4,4,2,524288,0,0,423588,23.6739,17.175,15.9387,1.23633,6.49886,4.9664,1.53246,346778,145804.0,200974.0,0,0,6,8,0,0,0,0,9,42
1,1,16384,2,2,64,16,2,8,8,8,8,2,524288,1,1,153527,351.154,309.927,301.5540000000001,8.373289999999999,41.2268,40.4026,0.824156,770521,667553.0,102968.0,0,0,11,11,0,0,0,0,9,1628
2,0,65536,4,2,64,64,3,8,32,4,8,2,524288,0,1,376716,74.2615,51.6419,50.0078,1.63416,22.6196,19.6516,2.96795,521660,166910.0,354750.0,0,0,6,8,0,0,0,0,9,38
2,0,131072,4,1,64,128,3,1,16,8,1,1,524288,0,0,538550,55.863,35.7894,34.7059,1.0835,20.0737,15.3758,4.69785,481296,110299.0,370997.0,0,0,4,5,0,0,0,0,9,27
4,1,65536,8,2,64,16,2,2,8,4,8,2,1048576,0,1,138436,97.3817,66.1231,61.6549,4.4682,31.2586,28.2088,3.04978,781287,425399.0,355888.0,0,0,10,10,0,0,0,0,9,1095
5,0,65536,2,1,32,16,3,16,16,4,1,2,262144,0,1,476795,24.8628,15.2453,14.0421,1.2032,9.61752,6.53255,3.08497,529232,143125.0,386108.0,0,0,6,8,0,0,0,0,9,28
3,0,32768,4,3,32,128,3,2,16,8,2,1,1048576,0,1,539947,30.1916,22.6698,21.7796,0.89018,7.52177,6.1464300000000005,1.37533,208268,102055.0,106213.0,0,0,4,5,0,0,0,0,9,24
3,0,32768,4,1,64,64,2,8,64,8,4,2,131072,1,1,310070,53.4374,39.7927,38.4427,1.35006,13.6446,12.0866,1.55808,355753,155140.0,200613.0,0,0,6,8,0,0,0,0,9,37
2,1,65536,8,2,64,16,3,8,8,4,1,2,262144,1,1,145411,192.009,135.27,129.025,6.24469,56.739,53.6893,3.04978,909910,554022.0,355888.0,0,0,10,10,0,0,0,0,9,1619
3,0,32768,8,1,64,64,1,8,8,8,2,1,262144,0,1,486154,33.2751,25.3731,24.2723,1.10086,7.9020100000000015,6.57758,1.32443,221090,125703.0,95386.9,0,0,5,6,0,0,0,0,9,31
1,0,32768,1,3,32,64,4,2,32,8,8,2,1048576,0,1,689662,89.1284,70.346,67.5359,2.81014,18.7823,17.186,1.59633,440898,220684.0,220213.0,0,0,6,8,0,0,0,0,9,30
1,1,65536,1,2,64,16,4,8,32,4,8,1,262144,0,0,272725,208.477,174.56599999999997,169.928,4.6379199999999985,33.911,31.4504,2.4606,560960,371268.0,189693.0,0,0,5,5,0,0,0,0,9,1088
1,1,16384,4,3,32,32,2,2,64,4,8,2,524288,0,1,175109,314.503,271.806,265.326,6.4800900000000015,42.6972,41.7779,0.91925,631790,514428.0,117361.0,0,0,11,11,0,0,0,0,9,828
1,0,16384,4,3,64,16,2,16,16,8,1,1,262144,1,0,585014,93.7095,80.3838,78.9309,1.45294,13.3257,12.6643,0.661399,167013,114719.0,52293.7,0,0,3,4,0,0,0,0,9,32
4,0,65536,2,2,32,128,1,2,64,8,1,2,1048576,0,1,316394,44.5075,29.1171,27.8202,1.29693,15.3904,12.3054,3.08497,534379,148271.0,386108.0,0,0,6,8,0,0,0,0,9,40
2,1,131072,2,1,64,128,2,16,32,8,2,1,262144,0,1,272542,103.175,72.8988,69.1238,3.77499,30.2763,25.5938,4.6824900000000005,667397,332784.0,334613.0,0,0,5,6,0,0,0,0,9,1063
1,0,131072,2,4,64,32,3,4,32,4,2,2,1048576,0,1,447738,153.463,106.695,103.876,2.81961,46.7678,41.0932,5.6745800000000015,942526,221450.0,721076.0,0,0,6,8,0,0,0,0,9,34
2,0,32768,2,1,64,16,1,8,16,4,8,2,1048576,0,0,313789,80.9658,62.6728,60.642,2.03077,18.293,16.7605,1.53246,404580,203606.0,200974.0,0,0,8,8,0,0,0,0,9,41
4,1,16384,16,3,64,64,2,1,8,4,2,2,131072,0,0,143230,94.3181,65.9686,59.664,6.30461,28.3495,26.9524,1.3971,754488,573930.0,180558.0,0,0,10,10,0,0,0,0,9,1871
3,0,131072,4,1,64,16,3,4,16,4,1,1,524288,0,0,554963,36.619,21.9738,21.0765,0.897279,14.6452,9.94739,4.69785,473626,102629.0,370997.0,0,0,4,5,0,0,0,0,9,27
4,1,32768,2,2,32,32,2,4,32,8,1,2,262144,0,1,143982,82.2166,63.1164,59.4244,3.69199,19.1002,17.4619,1.63829,636784,362618.0,274166.0,0,0,10,10,0,0,0,0,9,767
4,0,131072,1,1,32,16,4,8,16,4,2,1,1048576,1,1,417054,38.2429,21.3967,20.5774,0.8192649999999999,16.8462,11.9107,4.93548,538496,92456.9,446039.0,0,0,4,4,0,0,0,0,9,25
3,0,65536,4,4,32,128,1,2,8,8,2,2,262144,0,1,411713,46.5081,29.9837,28.6502,1.3335,16.5244,13.3477,3.17663,637610,153801.0,483809.0,0,0,6,8,0,0,0,0,9,30
1,0,131072,1,4,64,16,1,1,16,8,1,2,1048576,0,0,385796,174.287,122.291,119.462,2.82907,51.9963,46.3372,5.65909,945009,222216.0,722793.0,0,0,6,8,0,0,0,0,9,38
1,0,131072,8,2,64,128,4,1,8,8,4,2,131072,1,0,409259,177.185,116.416,113.596,2.81961,60.7692,54.8996,5.86951,968284,221450.0,746834.0,0,0,6,8,0,0,0,0,9,34
2,0,131072,16,3,64,16,2,2,8,4,8,1,131072,0,1,390950,83.6197,48.9125,48.0735,0.838973,34.7072,29.7688,4.9383300000000006,426267,85726.9,340540.0,0,0,3,4,0,0,0,0,9,25
2,0,16384,4,3,32,128,1,8,32,8,8,1,131072,0,1,670770,36.2332,29.1201,28.0106,1.10953,7.11309,6.394419999999998,0.7186680000000001,168443,112404.0,56038.4,0,0,4,5,0,0,0,0,9,38
